,Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Taxa_mil_hab
0,2009,1.0,Ciutat Vella,1.0,el Raval,117.2
1,2009,1.0,Ciutat Vella,2.0,el Barri Gòtic,99.6
2,2009,1.0,Ciutat Vella,3.0,la Barceloneta,83.9
3,2009,1.0,Ciutat Vella,4.0,"Sant Pere, Santa Caterina i la Ribera",92.3
4,2009,2.0,Eixample,5.0,el Fort Pienc,68.3
5,2009,2.0,Eixample,6.0,la Sagrada Família,50.0
6,2009,2.0,Eixample,7.0,la Dreta de l'Eixample,56.0
7,2009,2.0,Eixample,8.0,l'Antiga Esquerra de l'Eixample,61.8
8,2009,2.0,Eixample,9.0,la Nova Esquerra de l'Eixample,54.5
9,2009,2.0,Eixample,10.0,Sant Antoni,57.1
10,2009,3.0,Sants-Montjuïc,11.0,el Poble Sec,72.2
11,2009,3.0,Sants-Montjuïc,12.0,la Marina del Prat Vermell,35.9
12,2009,3.0,Sants-Montjuïc,13.0,la Marina de Port,45.4
13,2009,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,62.3
14,2009,3.0,Sants-Montjuïc,15.0,Hostafrancs,75.7
15,2009,3.0,Sants-Montjuïc,16.0,la Bordeta,47.9
16,2009,3.0,Sants-Montjuïc,17.0,Sants - Badal,64.4
17,2009,3.0,Sants-Montjuïc,18.0,Sants,72.5
18,2009,4.0,Les Corts,19.0,les Corts,52.7
19,2009,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,51.0
20,2009,4.0,Les Corts,21.0,Pedralbes,56.4
21,2009,5.0,Sarrià-Sant Gervasi,22.0,"Vallvidrera, el Tibidabo i les Planes",39.8
22,2009,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,44.8
23,2009,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,45.6
24,2009,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,44.7
25,2009,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,39.2
26,2009,5.0,Sarrià-Sant Gervasi,27.0,el Putxet i el Farró,60.5
27,2009,6.0,Gràcia,28.0,Vallcarca i els Penitents,43.9
28,2009,6.0,Gràcia,29.0,el Coll,43.7
29,2009,6.0,Gràcia,30.0,la Salut,46.7
30,2009,6.0,Gràcia,31.0,la Vila de Gràcia,69.4
31,2009,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,42.6
32,2009,7.0,Horta-Guinardó,33.0,el Baix Guinardó,48.1
33,2009,7.0,Horta-Guinardó,34.0,Can Baró,42.1
34,2009,7.0,Horta-Guinardó,35.0,el Guinardó,43.1
35,2009,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,21.9
36,2009,7.0,Horta-Guinardó,37.0,el Carmel,30.9
37,2009,7.0,Horta-Guinardó,38.0,la Teixonera,42.4
38,2009,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,42.4
39,2009,7.0,Horta-Guinardó,40.0,Montbau,43.1
40,2009,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,39.8
41,2009,7.0,Horta-Guinardó,42.0,la Clota,54.1
42,2009,7.0,Horta-Guinardó,43.0,Horta,46.1
43,2009,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,33.5
44,2009,8.0,Nou Barris,45.0,Porta,37.3
45,2009,8.0,Nou Barris,46.0,el Turó de la Peira,76.4
46,2009,8.0,Nou Barris,47.0,Can Peguera,28.5
47,2009,8.0,Nou Barris,48.0,la Guineueta,26.4
48,2009,8.0,Nou Barris,49.0,Canyelles,21.1
49,2009,8.0,Nou Barris,50.0,les Roquetes,53.2
50,2009,8.0,Nou Barris,51.0,Verdun,44.6
51,2009,8.0,Nou Barris,52.0,la Prosperitat,40.4
52,2009,8.0,Nou Barris,53.0,la Trinitat Nova,53.2
53,2009,8.0,Nou Barris,54.0,Torre Baró,49.0
54,2009,8.0,Nou Barris,55.0,Ciutat Meridiana,82.3
55,2009,8.0,Nou Barris,56.0,Vallbona,45.6
56,2009,9.0,Sant Andreu,57.0,la Trinitat Vella,87.2
57,2009,9.0,Sant Andreu,58.0,Baró de Viver,32.8
58,2009,9.0,Sant Andreu,59.0,el Bon Pastor,77.7
59,2009,9.0,Sant Andreu,60.0,Sant Andreu,32.6
60,2009,9.0,Sant Andreu,61.0,la Sagrera,40.3
61,2009,9.0,Sant Andreu,62.0,el Congrés i els Indians,41.8
62,2009,9.0,Sant Andreu,63.0,Navas,43.1
63,2009,10.0,Sant Martí,64.0,el Camp de l'Arpa del Clot,46.5
64,2009,10.0,Sant Martí,65.0,el Clot,45.6
65,2009,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,56.9
66,2009,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,49.2
67,2009,10.0,Sant Martí,68.0,el Poblenou,47.7
68,2009,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,57.9
69,2009,10.0,Sant Martí,70.0,el Besòs i el Maresme,95.1
70,2009,10.0,Sant Martí,71.0,Provençals del Poblenou,47.2
71,2009,10.0,Sant Martí,72.0,Sant Martí de Provençals,36.9
72,2009,10.0,Sant Martí,73.0,la Verneda i la Pau,38.5
73,2010,1.0,Ciutat Vella,1.0,el Raval,131.0
74,2010,1.0,Ciutat Vella,2.0,el Barri Gòtic,120.2
75,2010,1.0,Ciutat Vella,3.0,la Barceloneta,81.4
76,2010,1.0,Ciutat Vella,4.0,"Sant Pere, Santa Caterina i la Ribera",96.0
77,2010,2.0,Eixample,5.0,el Fort Pienc,70.4
78,2010,2.0,Eixample,6.0,la Sagrada Família,54.4
79,2010,2.0,Eixample,7.0,la Dreta de l'Eixample,60.0
80,2010,2.0,Eixample,8.0,l'Antiga Esquerra de l'Eixample,61.8
81,2010,2.0,Eixample,9.0,la Nova Esquerra de l'Eixample,56.6
82,2010,2.0,Eixample,10.0,Sant Antoni,58.4
83,2010,3.0,Sants-Montjuïc,11.0,el Poble Sec,78.4
84,2010,3.0,Sants-Montjuïc,12.0,la Marina del Prat Vermell,27.2
85,2010,3.0,Sants-Montjuïc,13.0,la Marina de Port,49.7
86,2010,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,60.4
87,2010,3.0,Sants-Montjuïc,15.0,Hostafrancs,73.5
88,2010,3.0,Sants-Montjuïc,16.0,la Bordeta,50.1
89,2010,3.0,Sants-Montjuïc,17.0,Sants - Badal,63.5
90,2010,3.0,Sants-Montjuïc,18.0,Sants,72.9
91,2010,4.0,Les Corts,19.0,les Corts,55.9
92,2010,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,51.8
93,2010,4.0,Les Corts,21.0,Pedralbes,53.5
94,2010,5.0,Sarrià-Sant Gervasi,22.0,"Vallvidrera, el Tibidabo i les Planes",42.5
95,2010,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,45.5
96,2010,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,41.5
97,2010,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,36.7
98,2010,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,42.1
99,2010,5.0,Sarrià-Sant Gervasi,27.0,el Putxet i el Farró,63.0
100,2010,6.0,Gràcia,28.0,Vallcarca i els Penitents,43.9
101,2010,6.0,Gràcia,29.0,el Coll,40.0
102,2010,6.0,Gràcia,30.0,la Salut,42.9
103,2010,6.0,Gràcia,31.0,la Vila de Gràcia,71.0
104,2010,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,43.5
105,2010,7.0,Horta-Guinardó,33.0,el Baix Guinardó,43.5
106,2010,7.0,Horta-Guinardó,34.0,Can Baró,36.6
107,2010,7.0,Horta-Guinardó,35.0,el Guinardó,44.9
108,2010,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,21.7
109,2010,7.0,Horta-Guinardó,37.0,el Carmel,34.0
110,2010,7.0,Horta-Guinardó,38.0,la Teixonera,42.9
111,2010,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,37.5
112,2010,7.0,Horta-Guinardó,40.0,Montbau,39.5
113,2010,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,34.5
114,2010,7.0,Horta-Guinardó,42.0,la Clota,64.0
115,2010,7.0,Horta-Guinardó,43.0,Horta,49.8
116,2010,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,36.2
117,2010,8.0,Nou Barris,45.0,Porta,59.0
118,2010,8.0,Nou Barris,46.0,el Turó de la Peira,44.7
119,2010,8.0,Nou Barris,47.0,Can Peguera,20.7
120,2010,8.0,Nou Barris,48.0,la Guineueta,26.6
121,2010,8.0,Nou Barris,49.0,Canyelles,21.6
122,2010,8.0,Nou Barris,50.0,les Roquetes,54.9
123,2010,8.0,Nou Barris,51.0,Verdun,47.2
124,2010,8.0,Nou Barris,52.0,la Prosperitat,35.8
125,2010,8.0,Nou Barris,53.0,la Trinitat Nova,52.3
126,2010,8.0,Nou Barris,54.0,Torre Baró,51.2
127,2010,8.0,Nou Barris,55.0,Ciutat Meridiana,103.0
128,2010,8.0,Nou Barris,56.0,Vallbona,42.7
129,2010,9.0,Sant Andreu,57.0,la Trinitat Vella,100.0
130,2010,9.0,Sant Andreu,58.0,Baró de Viver,35.5
131,2010,9.0,Sant Andreu,59.0,el Bon Pastor,80.9
132,2010,9.0,Sant Andreu,60.0,Sant Andreu,34.0
133,2010,9.0,Sant Andreu,61.0,la Sagrera,46.4
134,2010,9.0,Sant Andreu,62.0,el Congrés i els Indians,40.0
135,2010,9.0,Sant Andreu,63.0,Navas,41.6
136,2010,10.0,Sant Martí,64.0,el Camp de l'Arpa del Clot,47.2
137,2010,10.0,Sant Martí,65.0,el Clot,45.3
138,2010,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,66.5
139,2010,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,47.6
140,2010,10.0,Sant Martí,68.0,el Poblenou,54.7
141,2010,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,63.5
142,2010,10.0,Sant Martí,70.0,el Besòs i el Maresme,105.0
143,2010,10.0,Sant Martí,71.0,Provençals del Poblenou,44.3
144,2010,10.0,Sant Martí,72.0,Sant Martí de Provençals,38.0
145,2010,10.0,Sant Martí,73.0,la Verneda i la Pau,35.0
146,2011,1.0,Ciutat Vella,1.0,el Raval,138.1
147,2011,1.0,Ciutat Vella,2.0,el Barri Gòtic,100.6
148,2011,1.0,Ciutat Vella,3.0,la Barceloneta,86.8
149,2011,1.0,Ciutat Vella,4.0,"Sant Pere, Santa Caterina i la Ribera",104.8
150,2011,2.0,Eixample,5.0,el Fort Pienc,59.4
151,2011,2.0,Eixample,6.0,la Sagrada Família,55.9
152,2011,2.0,Eixample,7.0,la Dreta de l'Eixample,61.1
153,2011,2.0,Eixample,8.0,l'Antiga Esquerra de l'Eixample,68.8
154,2011,2.0,Eixample,9.0,la Nova Esquerra de l'Eixample,59.3
155,2011,2.0,Eixample,10.0,Sant Antoni,59.9
156,2011,3.0,Sants-Montjuïc,11.0,el Poble Sec,85.8
157,2011,3.0,Sants-Montjuïc,12.0,la Marina del Prat Vermell,50.7
158,2011,3.0,Sants-Montjuïc,13.0,la Marina de Port,45.7
159,2011,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,64.2
160,2011,3.0,Sants-Montjuïc,15.0,Hostafrancs,80.4
161,2011,3.0,Sants-Montjuïc,16.0,la Bordeta,55.0
162,2011,3.0,Sants-Montjuïc,17.0,Sants - Badal,68.2
163,2011,3.0,Sants-Montjuïc,18.0,Sants,62.7
164,2011,4.0,Les Corts,19.0,les Corts,46.5
165,2011,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,55.3
166,2011,4.0,Les Corts,21.0,Pedralbes,62.5
167,2011,5.0,Sarrià-Sant Gervasi,22.0,"Vallvidrera, el Tibidabo i les Planes",45.1
168,2011,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,48.4
169,2011,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,40.1
170,2011,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,37.5
171,2011,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,42.8
172,2011,5.0,Sarrià-Sant Gervasi,27.0,el Putxet i el Farró,47.2
173,2011,6.0,Gràcia,28.0,Vallcarca i els Penitents,41.4
174,2011,6.0,Gràcia,29.0,el Coll,48.7
175,2011,6.0,Gràcia,30.0,la Salut,41.5
176,2011,6.0,Gràcia,31.0,la Vila de Gràcia,61.9
177,2011,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,45.9
178,2011,7.0,Horta-Guinardó,33.0,el Baix Guinardó,43.5
179,2011,7.0,Horta-Guinardó,34.0,Can Baró,47.0
180,2011,7.0,Horta-Guinardó,35.0,el Guinardó,43.0
181,2011,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,24.4
182,2011,7.0,Horta-Guinardó,37.0,el Carmel,34.0
183,2011,7.0,Horta-Guinardó,38.0,la Teixonera,43.5
184,2011,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,37.8
185,2011,7.0,Horta-Guinardó,40.0,Montbau,40.2
186,2011,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,38.7
187,2011,7.0,Horta-Guinardó,42.0,la Clota,60.6
188,2011,7.0,Horta-Guinardó,43.0,Horta,33.1
189,2011,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,37.4
190,2011,8.0,Nou Barris,45.0,Porta,43.2
191,2011,8.0,Nou Barris,46.0,el Turó de la Peira,47.4
192,2011,8.0,Nou Barris,47.0,Can Peguera,27.2
193,2011,8.0,Nou Barris,48.0,la Guineueta,27.4
194,2011,8.0,Nou Barris,49.0,Canyelles,24.8
195,2011,8.0,Nou Barris,50.0,les Roquetes,57.7
196,2011,8.0,Nou Barris,51.0,Verdun,52.0
197,2011,8.0,Nou Barris,52.0,la Prosperitat,37.5
198,2011,8.0,Nou Barris,53.0,la Trinitat Nova,53.9
199,2011,8.0,Nou Barris,54.0,Torre Baró,50.1
200,2011,8.0,Nou Barris,55.0,Ciutat Meridiana,93.8
201,2011,8.0,Nou Barris,56.0,Vallbona,61.8
202,2011,9.0,Sant Andreu,57.0,la Trinitat Vella,90.2
203,2011,9.0,Sant Andreu,58.0,Baró de Viver,50.5
204,2011,9.0,Sant Andreu,59.0,el Bon Pastor,44.8
205,2011,9.0,Sant Andreu,60.0,Sant Andreu,33.2
206,2011,9.0,Sant Andreu,61.0,la Sagrera,40.0
207,2011,9.0,Sant Andreu,62.0,el Congrés i els Indians,43.7
208,2011,9.0,Sant Andreu,63.0,Navas,43.5
209,2011,10.0,Sant Martí,64.0,el Camp de l'Arpa del Clot,48.2
210,2011,10.0,Sant Martí,65.0,el Clot,45.5
211,2011,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,63.7
212,2011,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,45.0
213,2011,10.0,Sant Martí,68.0,el Poblenou,52.5
214,2011,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,56.2
215,2011,10.0,Sant Martí,70.0,el Besòs i el Maresme,86.4
216,2011,10.0,Sant Martí,71.0,Provençals del Poblenou,49.3
217,2011,10.0,Sant Martí,72.0,Sant Martí de Provençals,37.9
218,2011,10.0,Sant Martí,73.0,la Verneda i la Pau,40.1
219,2012,1.0,Ciutat Vella,1.0,el Raval,110.8
220,2012,1.0,Ciutat Vella,2.0,el Barri Gòtic,94.8
221,2012,1.0,Ciutat Vella,3.0,la Barceloneta,80.3
222,2012,1.0,Ciutat Vella,4.0,"Sant Pere, Santa Caterina i la Ribera",85.6
223,2012,2.0,Eixample,5.0,el Fort Pienc,51.0
224,2012,2.0,Eixample,6.0,la Sagrada Família,50.5
225,2012,2.0,Eixample,7.0,la Dreta de l'Eixample,56.6
226,2012,2.0,Eixample,8.0,l'Antiga Esquerra de l'Eixample,58.8
227,2012,2.0,Eixample,9.0,la Nova Esquerra de l'Eixample,55.0
228,2012,2.0,Eixample,10.0,Sant Antoni,55.7
229,2012,3.0,Sants-Montjuïc,11.0,el Poble Sec,68.7
230,2012,3.0,Sants-Montjuïc,12.0,la Marina del Prat Vermell,47.7
231,2012,3.0,Sants-Montjuïc,13.0,la Marina de Port,37.5
232,2012,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,61.7
233,2012,3.0,Sants-Montjuïc,15.0,Hostafrancs,69.4
234,2012,3.0,Sants-Montjuïc,16.0,la Bordeta,49.3
235,2012,3.0,Sants-Montjuïc,17.0,Sants - Badal,60.2
236,2012,3.0,Sants-Montjuïc,18.0,Sants,56.8
237,2012,4.0,Les Corts,19.0,les Corts,39.7
238,2012,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,50.1
239,2012,4.0,Les Corts,21.0,Pedralbes,55.4
240,2012,5.0,Sarrià-Sant Gervasi,22.0,"Vallvidrera, el Tibidabo i les Planes",39.0
241,2012,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,45.2
242,2012,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,43.8
243,2012,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,36.7
244,2012,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,40.0
245,2012,5.0,Sarrià-Sant Gervasi,27.0,el Putxet i el Farró,41.1
246,2012,6.0,Gràcia,28.0,Vallcarca i els Penitents,36.7
247,2012,6.0,Gràcia,29.0,el Coll,33.9
248,2012,6.0,Gràcia,30.0,la Salut,39.8
249,2012,6.0,Gràcia,31.0,la Vila de Gràcia,53.3
250,2012,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,41.8
251,2012,7.0,Horta-Guinardó,33.0,el Baix Guinardó,40.7
252,2012,7.0,Horta-Guinardó,34.0,Can Baró,38.3
253,2012,7.0,Horta-Guinardó,35.0,el Guinardó,39.4
254,2012,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,20.7
255,2012,7.0,Horta-Guinardó,37.0,el Carmel,33.7
256,2012,7.0,Horta-Guinardó,38.0,la Teixonera,34.1
257,2012,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,36.5
258,2012,7.0,Horta-Guinardó,40.0,Montbau,41.4
259,2012,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,31.6
260,2012,7.0,Horta-Guinardó,42.0,la Clota,39.8
261,2012,7.0,Horta-Guinardó,43.0,Horta,33.6
262,2012,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,34.4
263,2012,8.0,Nou Barris,45.0,Porta,36.9
264,2012,8.0,Nou Barris,46.0,el Turó de la Peira,41.7
265,2012,8.0,Nou Barris,47.0,Can Peguera,22.3
266,2012,8.0,Nou Barris,48.0,la Guineueta,27.0
267,2012,8.0,Nou Barris,49.0,Canyelles,22.5
268,2012,8.0,Nou Barris,50.0,les Roquetes,48.5
269,2012,8.0,Nou Barris,51.0,Verdun,42.8
270,2012,8.0,Nou Barris,52.0,la Prosperitat,34.0
271,2012,8.0,Nou Barris,53.0,la Trinitat Nova,47.4
272,2012,8.0,Nou Barris,54.0,Torre Baró,41.4
273,2012,8.0,Nou Barris,55.0,Ciutat Meridiana,72.1
274,2012,8.0,Nou Barris,56.0,Vallbona,54.5
275,2012,9.0,Sant Andreu,57.0,la Trinitat Vella,80.1
276,2012,9.0,Sant Andreu,58.0,Baró de Viver,59.2
277,2012,9.0,Sant Andreu,59.0,el Bon Pastor,43.8
278,2012,9.0,Sant Andreu,60.0,Sant Andreu,30.3
279,2012,9.0,Sant Andreu,61.0,la Sagrera,42.9
280,2012,9.0,Sant Andreu,62.0,el Congrés i els Indians,37.1
281,2012,9.0,Sant Andreu,63.0,Navas,37.6
282,2012,10.0,Sant Martí,64.0,el Camp de l'Arpa del Clot,44.0
283,2012,10.0,Sant Martí,65.0,el Clot,43.3
284,2012,10.0,Sant Martí,66.0,el Parc i la Llacuna del Poblenou,54.0
285,2012,10.0,Sant Martí,67.0,la Vila Olímpica del Poblenou,40.3
286,2012,10.0,Sant Martí,68.0,el Poblenou,47.5
287,2012,10.0,Sant Martí,69.0,Diagonal Mar i el Front Marítim del Poblenou,46.3
288,2012,10.0,Sant Martí,70.0,el Besòs i el Maresme,70.8
289,2012,10.0,Sant Martí,71.0,Provençals del Poblenou,42.2
290,2012,10.0,Sant Martí,72.0,Sant Martí de Provençals,34.0
291,2012,10.0,Sant Martí,73.0,la Verneda i la Pau,35.6
292,2013,1.0,Ciutat Vella,1.0,el Raval,92.8
293,2013,1.0,Ciutat Vella,2.0,el Barri Gòtic,102.7
294,2013,1.0,Ciutat Vella,3.0,la Barceloneta,77.7
295,2013,1.0,Ciutat Vella,4.0,"Sant Pere, Santa Caterina i la Ribera",80.1
296,2013,2.0,Eixample,5.0,el Fort Pienc,50.3
297,2013,2.0,Eixample,6.0,la Sagrada Família,48.8
298,2013,2.0,Eixample,7.0,la Dreta de l'Eixample,54.0
299,2013,2.0,Eixample,8.0,l'Antiga Esquerra de l'Eixample,59.1
300,2013,2.0,Eixample,9.0,la Nova Esquerra de l'Eixample,51.8
301,2013,2.0,Eixample,10.0,Sant Antoni,52.2
302,2013,3.0,Sants-Montjuïc,11.0,el Poble Sec,59.9
303,2013,3.0,Sants-Montjuïc,12.0,la Marina del Prat Vermell,31.5
304,2013,3.0,Sants-Montjuïc,13.0,la Marina de Port,40.1
305,2013,3.0,Sants-Montjuïc,14.0,la Font de la Guatlla,58.0
306,2013,3.0,Sants-Montjuïc,15.0,Hostafrancs,60.4
307,2013,3.0,Sants-Montjuïc,16.0,la Bordeta,46.2
308,2013,3.0,Sants-Montjuïc,17.0,Sants - Badal,57.5
309,2013,3.0,Sants-Montjuïc,18.0,Sants,54.2
310,2013,4.0,Les Corts,19.0,les Corts,41.4
311,2013,4.0,Les Corts,20.0,la Maternitat i Sant Ramon,48.3
312,2013,4.0,Les Corts,21.0,Pedralbes,53.0
313,2013,5.0,Sarrià-Sant Gervasi,22.0,"Vallvidrera, el Tibidabo i les Planes",34.4
314,2013,5.0,Sarrià-Sant Gervasi,23.0,Sarrià,40.6
315,2013,5.0,Sarrià-Sant Gervasi,24.0,les Tres Torres,46.5
316,2013,5.0,Sarrià-Sant Gervasi,25.0,Sant Gervasi - la Bonanova,41.4
317,2013,5.0,Sarrià-Sant Gervasi,26.0,Sant Gervasi - Galvany,38.4
318,2013,5.0,Sarrià-Sant Gervasi,27.0,el Putxet i el Farró,40.3
319,2013,6.0,Gràcia,28.0,Vallcarca i els Penitents,38.2
320,2013,6.0,Gràcia,29.0,el Coll,41.3
